request_id,event_kind,count
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ATrustEvidenceMapCoverageRequired,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ATrustEvidenceMapDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ATrustEvidenceMapLinksValidated,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ATrustEvidenceMapRuntimeDisabled,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ATrustEvidenceMapSecurityClaimsDenied,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,AgentDeclared,2
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,BridgeSecurityClaimsDenied,2
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,CapabilityDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ExternalProviderExecutionBlocked,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,GovernanceControlsMapped,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,GovernanceProfileDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,GovernanceRuntimeDisabled,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,GovernanceSecurityClaimsDenied,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,HandlerExecuted,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,LegalCertificationDenied,2
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,McpBridgeContractDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,McpBridgeNetworkDenied,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,McpBridgeRuntimeDisabled,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,McpBridgeToolExecutionDisabled,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,MessageDelivered,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,MessageProcessed,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,MessageScheduled,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,MitigationsMapped,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PolicyActionActivated,2
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PolicyDeclared,6
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PolicyEvaluated,142
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PolicyReportGenerated,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PolicyViolation,44
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ProviderContractDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ProviderContractValidated,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ProviderReferencesRedacted,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ProviderRegistered,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PublicConformanceArtifactsMapped,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PublicConformanceReplayDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PublicConformanceReportDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PublicConformanceRuntimeDisabled,2
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,PublicConformanceSecurityClaimsDenied,2
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RegulatoryMappingDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RegulatoryObligationsMapped,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ReleaseCandidateArtifactsMapped,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ReleaseCandidateCompatibilityMapped,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ReleaseCandidateDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ReleaseCandidateRuntimeDisabled,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ReleaseCandidateSecurityClaimsDenied,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RemoteVerificationDenied,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RuntimeDenyByDefaultDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RuntimeExecutionDisabled,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RuntimeExecutionProfileDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RuntimeHardeningProfileDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RuntimeNetworkDenied,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RuntimeProfileGuardsValidated,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RuntimeSandboxRequired,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,RuntimeSecretsDenied,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,SandboxedProviderAdapterDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,SpecFreezeCompatibilityDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,SpecFreezeDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,SpecFreezeRuntimeDisabled,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ThirdPartyVerifierDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ThreatAssetsMapped,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ThreatModelDeclared,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ThreatModelRuntimeDisabled,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ThreatModelSecurityClaimsDenied,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ThreatsMapped,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,ValueTraced,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,VmCompleted,1
5a080a8e-e3bb-4103-a479-0d7ed0899b5f,VmStarted,1
5c89f359-95c8-4604-8f9b-3f00260f29de,A2AAgentExecutionDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,A2ABridgeContractDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,A2ABridgeNetworkDenied,1
5c89f359-95c8-4604-8f9b-3f00260f29de,A2ABridgeRuntimeDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ATrustEvidenceMapCoverageRequired,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ATrustEvidenceMapDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ATrustEvidenceMapLinksValidated,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ATrustEvidenceMapRuntimeDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ATrustEvidenceMapSecurityClaimsDenied,1
5c89f359-95c8-4604-8f9b-3f00260f29de,AgentDeclared,2
5c89f359-95c8-4604-8f9b-3f00260f29de,BridgeSecurityClaimsDenied,2
5c89f359-95c8-4604-8f9b-3f00260f29de,CapabilityDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ExternalProviderExecutionBlocked,1
5c89f359-95c8-4604-8f9b-3f00260f29de,GovernanceControlsMapped,1
5c89f359-95c8-4604-8f9b-3f00260f29de,GovernanceProfileDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,GovernanceRuntimeDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,GovernanceSecurityClaimsDenied,1
5c89f359-95c8-4604-8f9b-3f00260f29de,HandlerExecuted,1
5c89f359-95c8-4604-8f9b-3f00260f29de,LegalCertificationDenied,2
5c89f359-95c8-4604-8f9b-3f00260f29de,McpBridgeContractDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,McpBridgeNetworkDenied,1
5c89f359-95c8-4604-8f9b-3f00260f29de,McpBridgeRuntimeDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,McpBridgeToolExecutionDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,MessageDelivered,1
5c89f359-95c8-4604-8f9b-3f00260f29de,MessageProcessed,1
5c89f359-95c8-4604-8f9b-3f00260f29de,MessageScheduled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,MitigationsMapped,1
5c89f359-95c8-4604-8f9b-3f00260f29de,PolicyActionActivated,2
5c89f359-95c8-4604-8f9b-3f00260f29de,PolicyDeclared,6
5c89f359-95c8-4604-8f9b-3f00260f29de,PolicyEvaluated,142
5c89f359-95c8-4604-8f9b-3f00260f29de,PolicyReportGenerated,1
5c89f359-95c8-4604-8f9b-3f00260f29de,PolicyViolation,44
5c89f359-95c8-4604-8f9b-3f00260f29de,ProviderContractDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ProviderContractValidated,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ProviderReferencesRedacted,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ProviderRegistered,1
5c89f359-95c8-4604-8f9b-3f00260f29de,PublicConformanceArtifactsMapped,1
5c89f359-95c8-4604-8f9b-3f00260f29de,PublicConformanceReplayDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,PublicConformanceReportDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,PublicConformanceRuntimeDisabled,2
5c89f359-95c8-4604-8f9b-3f00260f29de,PublicConformanceSecurityClaimsDenied,2
5c89f359-95c8-4604-8f9b-3f00260f29de,RegulatoryMappingDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RegulatoryObligationsMapped,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ReleaseCandidateArtifactsMapped,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ReleaseCandidateCompatibilityMapped,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ReleaseCandidateDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ReleaseCandidateRuntimeDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ReleaseCandidateSecurityClaimsDenied,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RemoteVerificationDenied,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RuntimeDenyByDefaultDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RuntimeExecutionDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RuntimeExecutionProfileDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RuntimeHardeningProfileDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RuntimeNetworkDenied,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RuntimeProfileGuardsValidated,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RuntimeSandboxRequired,1
5c89f359-95c8-4604-8f9b-3f00260f29de,RuntimeSecretsDenied,1
5c89f359-95c8-4604-8f9b-3f00260f29de,SandboxedProviderAdapterDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,SpecFreezeCompatibilityDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,SpecFreezeDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,SpecFreezeRuntimeDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ThirdPartyVerifierDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ThreatAssetsMapped,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ThreatModelDeclared,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ThreatModelRuntimeDisabled,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ThreatModelSecurityClaimsDenied,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ThreatsMapped,1
5c89f359-95c8-4604-8f9b-3f00260f29de,ValueTraced,1
5c89f359-95c8-4604-8f9b-3f00260f29de,VmCompleted,1
5c89f359-95c8-4604-8f9b-3f00260f29de,VmStarted,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,A2AAgentExecutionDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,A2ABridgeContractDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,A2ABridgeNetworkDenied,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,A2ABridgeRuntimeDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ATrustEvidenceMapCoverageRequired,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ATrustEvidenceMapDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ATrustEvidenceMapLinksValidated,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ATrustEvidenceMapRuntimeDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ATrustEvidenceMapSecurityClaimsDenied,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,AgentDeclared,2
61802dbb-fa95-4d03-bb9a-7f123e75e76b,BridgeSecurityClaimsDenied,2
61802dbb-fa95-4d03-bb9a-7f123e75e76b,CapabilityDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ExternalProviderExecutionBlocked,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,GovernanceControlsMapped,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,GovernanceProfileDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,GovernanceRuntimeDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,GovernanceSecurityClaimsDenied,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,HandlerExecuted,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,LegalCertificationDenied,2
61802dbb-fa95-4d03-bb9a-7f123e75e76b,McpBridgeContractDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,McpBridgeNetworkDenied,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,McpBridgeRuntimeDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,McpBridgeToolExecutionDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,MessageDelivered,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,MessageProcessed,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,MessageScheduled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,MitigationsMapped,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PolicyActionActivated,2
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PolicyDeclared,6
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PolicyEvaluated,142
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PolicyReportGenerated,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PolicyViolation,44
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ProviderContractDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ProviderContractValidated,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ProviderReferencesRedacted,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ProviderRegistered,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PublicConformanceArtifactsMapped,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PublicConformanceReplayDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PublicConformanceReportDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PublicConformanceRuntimeDisabled,2
61802dbb-fa95-4d03-bb9a-7f123e75e76b,PublicConformanceSecurityClaimsDenied,2
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RegulatoryMappingDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RegulatoryObligationsMapped,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ReleaseCandidateArtifactsMapped,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ReleaseCandidateCompatibilityMapped,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ReleaseCandidateDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ReleaseCandidateRuntimeDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ReleaseCandidateSecurityClaimsDenied,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RemoteVerificationDenied,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RuntimeDenyByDefaultDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RuntimeExecutionDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RuntimeExecutionProfileDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RuntimeHardeningProfileDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RuntimeNetworkDenied,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RuntimeProfileGuardsValidated,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RuntimeSandboxRequired,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,RuntimeSecretsDenied,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,SandboxedProviderAdapterDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,SpecFreezeCompatibilityDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,SpecFreezeDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,SpecFreezeRuntimeDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ThirdPartyVerifierDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ThreatAssetsMapped,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ThreatModelDeclared,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ThreatModelRuntimeDisabled,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ThreatModelSecurityClaimsDenied,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ThreatsMapped,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,ValueTraced,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,VmCompleted,1
61802dbb-fa95-4d03-bb9a-7f123e75e76b,VmStarted,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,A2AAgentExecutionDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,A2ABridgeContractDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,A2ABridgeNetworkDenied,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,A2ABridgeRuntimeDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ATrustEvidenceMapCoverageRequired,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ATrustEvidenceMapDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ATrustEvidenceMapLinksValidated,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ATrustEvidenceMapRuntimeDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ATrustEvidenceMapSecurityClaimsDenied,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,AgentDeclared,2
755f58d1-77a1-4866-829d-6f25e8fc7cd0,BridgeSecurityClaimsDenied,2
755f58d1-77a1-4866-829d-6f25e8fc7cd0,CapabilityDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ExternalProviderExecutionBlocked,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,GovernanceControlsMapped,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,GovernanceProfileDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,GovernanceRuntimeDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,GovernanceSecurityClaimsDenied,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,HandlerExecuted,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,LegalCertificationDenied,2
755f58d1-77a1-4866-829d-6f25e8fc7cd0,McpBridgeContractDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,McpBridgeNetworkDenied,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,McpBridgeRuntimeDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,McpBridgeToolExecutionDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,MessageDelivered,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,MessageProcessed,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,MessageScheduled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,MitigationsMapped,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PolicyActionActivated,2
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PolicyDeclared,6
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PolicyEvaluated,142
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PolicyReportGenerated,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PolicyViolation,44
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ProviderContractDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ProviderContractValidated,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ProviderReferencesRedacted,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ProviderRegistered,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PublicConformanceArtifactsMapped,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PublicConformanceReplayDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PublicConformanceReportDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PublicConformanceRuntimeDisabled,2
755f58d1-77a1-4866-829d-6f25e8fc7cd0,PublicConformanceSecurityClaimsDenied,2
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RegulatoryMappingDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RegulatoryObligationsMapped,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ReleaseCandidateArtifactsMapped,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ReleaseCandidateCompatibilityMapped,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ReleaseCandidateDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ReleaseCandidateRuntimeDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ReleaseCandidateSecurityClaimsDenied,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RemoteVerificationDenied,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RuntimeDenyByDefaultDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RuntimeExecutionDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RuntimeExecutionProfileDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RuntimeHardeningProfileDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RuntimeNetworkDenied,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RuntimeProfileGuardsValidated,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RuntimeSandboxRequired,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,RuntimeSecretsDenied,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,SandboxedProviderAdapterDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,SpecFreezeCompatibilityDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,SpecFreezeDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,SpecFreezeRuntimeDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ThirdPartyVerifierDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ThreatAssetsMapped,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ThreatModelDeclared,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ThreatModelRuntimeDisabled,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ThreatModelSecurityClaimsDenied,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ThreatsMapped,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,ValueTraced,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,VmCompleted,1
755f58d1-77a1-4866-829d-6f25e8fc7cd0,VmStarted,1
78624d15-8f0f-4556-8650-b2c867c6ba80,A2AAgentExecutionDisabled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,A2ABridgeContractDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,A2ABridgeNetworkDenied,1
78624d15-8f0f-4556-8650-b2c867c6ba80,A2ABridgeRuntimeDisabled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ATrustEvidenceMapCoverageRequired,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ATrustEvidenceMapDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ATrustEvidenceMapLinksValidated,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ATrustEvidenceMapRuntimeDisabled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ATrustEvidenceMapSecurityClaimsDenied,1
78624d15-8f0f-4556-8650-b2c867c6ba80,AgentDeclared,2
78624d15-8f0f-4556-8650-b2c867c6ba80,BridgeSecurityClaimsDenied,2
78624d15-8f0f-4556-8650-b2c867c6ba80,CapabilityDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ExternalProviderExecutionBlocked,1
78624d15-8f0f-4556-8650-b2c867c6ba80,GovernanceControlsMapped,1
78624d15-8f0f-4556-8650-b2c867c6ba80,GovernanceProfileDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,GovernanceRuntimeDisabled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,GovernanceSecurityClaimsDenied,1
78624d15-8f0f-4556-8650-b2c867c6ba80,HandlerExecuted,1
78624d15-8f0f-4556-8650-b2c867c6ba80,LegalCertificationDenied,2
78624d15-8f0f-4556-8650-b2c867c6ba80,McpBridgeContractDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,McpBridgeNetworkDenied,1
78624d15-8f0f-4556-8650-b2c867c6ba80,McpBridgeRuntimeDisabled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,McpBridgeToolExecutionDisabled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,MessageDelivered,1
78624d15-8f0f-4556-8650-b2c867c6ba80,MessageProcessed,1
78624d15-8f0f-4556-8650-b2c867c6ba80,MessageScheduled,1
78624d15-8f0f-4556-8650-b2c867c6ba80,MitigationsMapped,1
78624d15-8f0f-4556-8650-b2c867c6ba80,PolicyActionActivated,2
78624d15-8f0f-4556-8650-b2c867c6ba80,PolicyDeclared,6
78624d15-8f0f-4556-8650-b2c867c6ba80,PolicyEvaluated,142
78624d15-8f0f-4556-8650-b2c867c6ba80,PolicyReportGenerated,1
78624d15-8f0f-4556-8650-b2c867c6ba80,PolicyViolation,44
78624d15-8f0f-4556-8650-b2c867c6ba80,ProviderContractDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ProviderContractValidated,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ProviderReferencesRedacted,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ProviderRegistered,1
78624d15-8f0f-4556-8650-b2c867c6ba80,PublicConformanceArtifactsMapped,1
78624d15-8f0f-4556-8650-b2c867c6ba80,PublicConformanceReplayDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,PublicConformanceReportDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,PublicConformanceRuntimeDisabled,2
78624d15-8f0f-4556-8650-b2c867c6ba80,PublicConformanceSecurityClaimsDenied,2
78624d15-8f0f-4556-8650-b2c867c6ba80,RegulatoryMappingDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,RegulatoryObligationsMapped,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ReleaseCandidateArtifactsMapped,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ReleaseCandidateCompatibilityMapped,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ReleaseCandidateDeclared,1
78624d15-8f0f-4556-8650-b2c867c6ba80,ReleaseCandidateRuntimeDisabled,1
